id,category,filename,x,y,z
인명사상_예인선_용진_선원부상사건,인명사상,인명사상_예인선_용진_선원부상사건.hwp,-2.0215,-0.1403,0.1638
인명사상_예인선_재원3호_선원부상사건,인명사상,인명사상_예인선_재원3호_선원부상사건.pdf,-15.6241,14.7155,-11.5668
인명사상_예인선_전남912호의_피예인부선_6001고려호_선원사망사건,인명사상,인명사상_예인선_전남912호의_피예인부선_6001고려호_선원사망사건.hwpx,-12.5873,-2.236,3.5943
인명사상_예인선_제201동성호_선원사망사건,인명사상,인명사상_예인선_제201동성호_선원사망사건.hwp,16.0011,6.551,-1.0749
인명사상_예인선_제3001광진호_선원사망사건,인명사상,인명사상_예인선_제3001광진호_선원사망사건.hwp,27.349,4.3963,19.4692
인명사상_예인선_태양25호_선원부상사건,인명사상,인명사상_예인선_태양25호_선원부상사건.hwpx,-24.9255,15.2216,-11.5554
인명사상_예인선_해성1호_잠수사사망사건,인명사상,인명사상_예인선_해성1호_잠수사사망사건.hwp,-20.1512,27.4028,15.1055
인명사상_예인선_현대쥬베일호_선원사망사건,인명사상,인명사상_예인선_현대쥬베일호_선원사망사건.hwp,-8.7654,6.1858,4.4496
인명사상_예인선_현대쥬베일호_선원사망사건,인명사상,인명사상_예인선_현대쥬베일호_선원사망사건.pdf,-6.7457,3.7446,0.773
인명사상_예인선_효종호_선원사망사건,인명사상,인명사상_예인선_효종호_선원사망사건.hwp,-16.2324,-4.1463,2.7032
인명사상_원양어선_사조_패밀리아호_선원사망사건,인명사상,인명사상_원양어선_사조_패밀리아호_선원사망사건.hwp,-6.6339,-5.5488,-17.4323
인명사상_원양어선_세인_파이오니아호_선원사망사건,인명사상,인명사상_원양어선_세인_파이오니아호_선원사망사건.hwpx,-1.5228,11.185,-19.7815
인명사상_원양어선_슐에스테701호_선원사망사건,인명사상,인명사상_원양어선_슐에스테701호_선원사망사건.hwpx,-6.745,0.6053,-15.6098
인명사상_유류_및_액체화학품_산적운반선_한림에이스_선원사망사건,인명사상,인명사상_유류_및_액체화학품_산적운반선_한림에이스_선원사망사건.hwp,-26.6638,-13.2081,-15.2877
인명사상_유류_및_액체화학품산적운반선_아라하나_선원사망사건,인명사상,인명사상_유류_및_액체화학품산적운반선_아라하나_선원사망사건.hwp,-31.2094,7.1824,-7.9184
인명사상_일반화물선_썬_이스턴_도선사_사망사건,인명사상,인명사상_일반화물선_썬_이스턴_도선사_사망사건.hwpx,-6.9052,-23.6457,-0.9786
인명사상_일반화물선_제27금진호_줄잡이원부상사건,인명사상,인명사상_일반화물선_제27금진호_줄잡이원부상사건.hwpx,-12.6302,-18.8626,-28.1752
인명사상_일반화물선_제니스로얄호_선원사망사건,인명사상,인명사상_일반화물선_제니스로얄호_선원사망사건.pdf,-16.5699,1.0131,-2.7935
인명사상_일반화물선_통마오6_화물감정사_사망사건,인명사상,인명사상_일반화물선_통마오6_화물감정사_사망사건.hwpx,-9.1127,-21.0595,2.2887
인명사상_컨테이너선_홍콩_보이저_선원사망사건,인명사상,인명사상_컨테이너선_홍콩_보이저_선원사망사건.pdf,6.6955,20.471,-5.7604
인명사상_통선_백조102호_승객사망사건,인명사상,인명사상_통선_백조102호_승객사망사건.hwp,-20.9001,1.8248,5.0001
인명사상_통선_제1동양호_승객사망사건,인명사상,인명사상_통선_제1동양호_승객사망사건.hwp,-12.1348,-0.3289,7.4286
인명사상_통선_제3성원호_승객사망사건,인명사상,인명사상_통선_제3성원호_승객사망사건.pdf,-19.1901,18.1517,-6.2638
전복_공사작업용부선_동방2005호_전복사건,전복,전복_공사작업용부선_동방2005호_전복사건.hwpx,-6.1648,14.8717,4.186
전복_모터보트_마린스포츠호_전복사건,전복,전복_모터보트_마린스포츠호_전복사건.pdf,8.936,12.6361,-13.4563
전복_모터보트_송광2호_전복사건,전복,전복_모터보트_송광2호_전복사건.pdf,-8.3078,-32.6214,-5.9126
전복_모터보트_혜성호_전복사건,전복,전복_모터보트_혜성호_전복사건.pdf,23.4288,10.5387,34.8252
전복_어선_153해월호_전복사건,전복,전복_어선_153해월호_전복사건.hwpx,-2.2319,-10.2386,-1.708
전복_어선_2006만진호_전복사건,전복,전복_어선_2006만진호_전복사건.hwp,8.6697,35.4458,6.5451
전복_어선_2008만선호_전복사건,전복,전복_어선_2008만선호_전복사건.hwpx,6.2737,32.2242,9.5454
전복_어선_7대봉산호_전복사건,전복,전복_어선_7대봉산호_전복사건.pdf,-15.3171,-4.3838,-8.2732
전복_어선_85대양호_전복사건,전복,전복_어선_85대양호_전복사건.pdf,-4.8836,9.638,-8.1702
전복_어선_대광호_전복사건,전복,전복_어선_대광호_전복사건.hwpx,-1.7506,19.8019,-5.8527
전복_어선_동진호_전복사건,전복,전복_어선_동진호_전복사건.pdf,-2.4701,-37.8901,3.9013
전복_어선_순경7호_전복사건,전복,전복_어선_순경7호_전복사건.pdf,8.5103,18.8192,4.0837
전복_어선_영광호_전복사건,전복,전복_어선_영광호_전복사건.hwp,-4.3237,27.1767,-9.3775
전복_어선_제0519복길호_전복사건,전복,전복_어선_제0519복길호_전복사건.hwpx,-5.9684,5.0307,-8.228
전복_어선_제102해진호_전복사건,전복,전복_어선_제102해진호_전복사건.hwpx,-10.5761,30.5563,-5.1006
전복_어선_제105동건호_전복사건,전복,전복_어선_제105동건호_전복사건.hwpx,0.1748,8.9649,-5.4507
전복_어선_제136다누리호_전복사건,전복,전복_어선_제136다누리호_전복사건.pdf,3.5368,23.7641,-0.0634
전복_어선_제1부경호_전복사건,전복,전복_어선_제1부경호_전복사건.hwp,-13.3324,29.4002,-0.8419
전복_어선_제2014민성호_전복사건,전복,전복_어선_제2014민성호_전복사건.hwp,2.072,5.8513,-3.291
전복_어선_제207남양호_전복사건,전복,전복_어선_제207남양호_전복사건.hwp,-1.8187,-14.6172,-14.637
전복_어선_제2해신호_전복사건,전복,전복_어선_제2해신호_전복사건.hwpx,7.08,32.6362,14.0743
전복_어선_제32명민호_전복사건,전복,전복_어선_제32명민호_전복사건.hwp,3.5582,11.5518,-3.5344
전복_어선_제7074창진호_전복사건,전복,전복_어선_제7074창진호_전복사건.hwp,9.88,31.0737,7.0201
전복_어선_제708만복호_전복사건,전복,전복_어선_제708만복호_전복사건.hwp,10.264,28.0571,5.9737
전복_어선_진곤호_전복사건,전복,전복_어선_진곤호_전복사건.hwp,-1.3063,-21.7643,-19.9188
전복_어선_청보호_전복사건,전복,전복_어선_청보호_전복사건.hwpx,17.7935,0.7909,-19.5437
전복_어선_해광호_전복사건,전복,전복_어선_해광호_전복사건.pdf,-1.5729,16.5449,-2.4623
전복_어선_해성호_전복사건,전복,전복_어선_해성호_전복사건.pdf,-1.5706,10.2245,0.5381
전복_여객선_플라잉카페리호에_의한_어선_대동2호_전복사건,전복,전복_여객선_플라잉카페리호에_의한_어선_대동2호_전복사건.pdf,4.1051,10.3065,-14.7555
전복_예인선_101유한_전복사건,전복,전복_예인선_101유한_전복사건.hwp,-6.2466,-3.2177,3.963
전복_예인선_153강성5호의_피예인부선_강성3500호_전복사건,전복,전복_예인선_153강성5호의_피예인부선_강성3500호_전복사건.hwp,-29.3054,20.853,10.0717
전복_예인선_우성호의_피예인부선_연안호_전복사건,전복,전복_예인선_우성호의_피예인부선_연안호_전복사건.hwp,-13.944,8.5019,14.1786
전복_예인선_웅진티-3600호_전복사건,전복,전복_예인선_웅진티-3600호_전복사건.hwpx,6.5384,-23.2339,-28.2169
전복_예인선_재원1호의_피예인부선_미래9003호_전복사건,전복,전복_예인선_재원1호의_피예인부선_미래9003호_전복사건.pdf,-9.6321,8.6631,9.9194
전복_자동차운반선_골든레이_전도(전복)사건,전복,전복_자동차운반선_골든레이_전도(전복)사건.hwpx,25.5268,23.8639,-7.8581
접촉_기타선(실습선)_세계로_등부표_접촉사건,접촉,접촉_기타선(실습선)_세계로_등부표_접촉사건.hwpx,27.2596,17.7949,-7.6108
접촉_기타선_강남티-3호_양식장접촉사건,접촉,접촉_기타선_강남티-3호_양식장접촉사건.hwp,-11.8832,4.1519,11.009
접촉_낚시어선_뉴여명호_갯바위_접촉사건,접촉,접촉_낚시어선_뉴여명호_갯바위_접촉사건.hwp,11.9918,-2.1651,4.1174
접촉_낚시어선_모하비호_거가대교_교각접촉사건,접촉,접촉_낚시어선_모하비호_거가대교_교각접촉사건.hwp,15.108,5.6416,38.8927
접촉_낚시어선_세진호_등부표접촉사건,접촉,접촉_낚시어선_세진호_등부표접촉사건.hwp,-1.6119,8.0172,29.6595
접촉_낚시어선_씨엔피대물2호_부두접촉사건,접촉,접촉_낚시어선_씨엔피대물2호_부두접촉사건.hwp,4.8093,-2.3426,-7.0437
접촉_낚시어선_준성호_해상펜션구조물_접촉사건,접촉,접촉_낚시어선_준성호_해상펜션구조물_접촉사건.hwp,-5.8131,18.3692,35.7565
접촉_낚시어선_챌린지피싱호_돌핀접촉사건,접촉,접촉_낚시어선_챌린지피싱호_돌핀접촉사건.pdf,0.5222,-17.2539,20.4771
접촉_낚시어선_챔프호_신거제대교_교각접촉사건,접촉,접촉_낚시어선_챔프호_신거제대교_교각접촉사건.hwpx,15.741,7.7274,42.7769
접촉_낚시어선_챔피언호_교각공사시설_접촉사건,접촉,접촉_낚시어선_챔피언호_교각공사시설_접촉사건.pdf,0.8133,-18.852,24.6928
접촉_낚시어선_푸른바다호_교각접촉사건,접촉,접촉_낚시어선_푸른바다호_교각접촉사건.pdf,7.7602,32.0453,-9.3901
접촉_낚시어선_허리케인호_거가대교_교각접촉사건,접촉,접촉_낚시어선_허리케인호_거가대교_교각접촉사건.hwp,18.312,4.3159,38.2115
접촉_산적화물선_엘스_하동항_부두_하역기_접촉사건,접촉,접촉_산적화물선_엘스_하동항_부두_하역기_접촉사건.hwpx,34.8872,24.3239,-4.7145
접촉_산적화물선_윌리엄_올덴도르프_부두접촉사건,접촉,접촉_산적화물선_윌리엄_올덴도르프_부두접촉사건.pdf,-3.9241,-26.7748,0.6232
접촉_산적화물선_플레차_부두접촉사건(공개용_재결서),접촉,접촉_산적화물선_플레차_부두접촉사건(공개용_재결서).pdf,-1.0736,-27.1029,2.5824
접촉_석유제품운반선_삼진1호_방파제접촉사건,접촉,접촉_석유제품운반선_삼진1호_방파제접촉사건.hwpx,-6.377,-10.8603,3.8183
접촉_석유제품운반선_유성호_양식장_접촉사건,접촉,접촉_석유제품운반선_유성호_양식장_접촉사건.hwp,23.3484,12.2034,25.1672
접촉_어선_개척2호_암벽접촉사건,접촉,접촉_어선_개척2호_암벽접촉사건.pdf,17.6722,-2.7846,5.7238
접촉_어선_광영호_방파제_접촉사건,접촉,접촉_어선_광영호_방파제_접촉사건.hwp,26.8951,-0.7402,-20.109
접촉_어선_제101평진호_등부표접촉사건,접촉,접촉_어선_제101평진호_등부표접촉사건.hwp,-2.6791,9.7102,32.5498
접촉_어선_제108제일호_문도해상기상탑_접촉사건,접촉,접촉_어선_제108제일호_문도해상기상탑_접촉사건.hwp,23.4643,-0.5299,-2.3602
접촉_어선_제22대양호의_피예인어선_제201윤경호_울돌목_조류발전기지_접ᄎ_80e306e1,접촉,접촉_어선_제22대양호의_피예인어선_제201윤경호_울돌목_조류발전기지_접ᄎ_80e306e1.hwpx,-11.0776,-16.8863,13.091
접촉_여객선_샹쉐란_부두접촉사건,접촉,접촉_여객선_샹쉐란_부두접촉사건.pdf,-14.0427,16.0749,1.4335
접촉_예인선_153강성호5호_양식장_접촉사건,접촉,접촉_예인선_153강성호5호_양식장_접촉사건.hwp,-25.9737,17.2506,8.875
접촉_예인선_303고려호의_피예인부선_5005영빈호_시아해등부표접촉사건,접촉,접촉_예인선_303고려호의_피예인부선_5005영빈호_시아해등부표접촉사건.hwp,-5.8188,0.1721,18.2134
접촉_예인선_광진107호_부두접촉사건,접촉,접촉_예인선_광진107호_부두접촉사건.pdf,-5.8151,-15.3773,8.4984
접촉_예인선_대승105호의_피예인부선_대승2호_울돌목_조류발전소_접촉사건,접촉,접촉_예인선_대승105호의_피예인부선_대승2호_울돌목_조류발전소_접촉사건.hwpx,-13.7416,-15.2383,11.5104
접촉_예인선_삼양305호의_피예인항만건설작업용기중기부선_아주450호_거_3fa1ee7d,접촉,접촉_예인선_삼양305호의_피예인항만건설작업용기중기부선_아주450호_거_3fa1ee7d.hwp,-8.1741,4.765,18.4838
접촉_예인선_서진호의_피예인부선_광진6001호_울돌목_조류발전기지_접촉_446d4c6c,접촉,접촉_예인선_서진호의_피예인부선_광진6001호_울돌목_조류발전기지_접촉_446d4c6c.hwp,12.1558,16.0245,13.6232
접촉_예인선_안진1호_앵커체인_접촉사건,접촉,접촉_예인선_안진1호_앵커체인_접촉사건.hwp,-9.4924,10.4899,2.2191
접촉_예인선_울산705호의_피예인선_울산10001호_송전선접촉사건,접촉,접촉_예인선_울산705호의_피예인선_울산10001호_송전선접촉사건.hwpx,-3.085,2.198,16.4364
접촉_예인선_제1태양호의_피예인선_제1영화호_테트라포드_접촉사건,접촉,접촉_예인선_제1태양호의_피예인선_제1영화호_테트라포드_접촉사건.pdf,-23.0148,-2.4582,20.7223
접촉_예인선_하준티-1호의_피예인부선_와이케이에스비-17_부두접촉사건,접촉,접촉_예인선_하준티-1호의_피예인부선_와이케이에스비-17_부두접촉사건.pdf,1.9429,23.5419,10.166
접촉_유람선_해금강2호_선착장_접촉사건,접촉,접촉_유람선_해금강2호_선착장_접촉사건.hwp,-9.1992,15.0288,29.823
접촉_유선_한강아라_마포대교_접촉사건,접촉,접촉_유선_한강아라_마포대교_접촉사건.pdf,-1.8636,35.5446,10.1803
접촉_유조선_동아_테미스_부두접촉사건,접촉,접촉_유조선_동아_테미스_부두접촉사건.hwp,29.8939,22.4768,-3.1943
접촉_일반화물선_제25금진호_부두시설접촉사건,접촉,접촉_일반화물선_제25금진호_부두시설접촉사건.hwp,-25.2771,0.3712,-17.5835
접촉_카페리여객선_송림블루오션_부두접촉사건,접촉,접촉_카페리여객선_송림블루오션_부두접촉사건.hwp,-9.0601,-0.0222,13.0708
접촉_카페리여객선_슬로아일랜드_등부표_접촉사건,접촉,접촉_카페리여객선_슬로아일랜드_등부표_접촉사건.hwpx,6.7724,-35.4876,1.0248
접촉_카페리여객선_한일골드스텔라_부두접촉사건,접촉,접촉_카페리여객선_한일골드스텔라_부두접촉사건.hwp,20.9796,-5.063,-26.4317
접촉_컨테이너선_밀라노브릿지_부산신항_크레인_접촉사건,접촉,접촉_컨테이너선_밀라노브릿지_부산신항_크레인_접촉사건.hwp,-16.9086,8.2207,1.4623
접촉_컨테이너선_밀라노브릿지_부산신항_크레인_접촉사건_1,접촉,접촉_컨테이너선_밀라노브릿지_부산신항_크레인_접촉사건_1.hwp,-19.1697,10.0489,0.6142
접촉_컨테이너선_스카이_챌린지_방파제접촉사건,접촉,접촉_컨테이너선_스카이_챌린지_방파제접촉사건.hwp,33.8554,-14.9363,-14.3409
접촉_컨테이너선_스타_익스프레스_부두시설_접촉사건,접촉,접촉_컨테이너선_스타_익스프레스_부두시설_접촉사건.hwp,-7.9751,-2.7235,25.4458
접촉_컨테이너선_칭다오_트레이더_부두시설_접촉사건,접촉,접촉_컨테이너선_칭다오_트레이더_부두시설_접촉사건.hwp,28.5509,29.0311,1.3728
접촉_컨테이너선_케이엠티씨_다롄_부두접촉사건,접촉,접촉_컨테이너선_케이엠티씨_다롄_부두접촉사건.pdf,30.1476,24.104,5.8822
접촉_컨테이너운반선_하카타_보이저_기상부이_접촉사건,접촉,접촉_컨테이너운반선_하카타_보이저_기상부이_접촉사건.hwp,-10.4584,-26.5135,16.0733
접촉_케미컬운반선_나비그8_스카이_부두접촉사건,접촉,접촉_케미컬운반선_나비그8_스카이_부두접촉사건.hwp,-12.675,-6.1418,15.2626
접촉_화물_및_카페리선_케이에스_헤르메스호_방파제_접촉사건,접촉,접촉_화물_및_카페리선_케이에스_헤르메스호_방파제_접촉사건.hwp,-10.9526,-13.8197,-3.524
좌초_낚시어선_구룡호_좌초사건,좌초,좌초_낚시어선_구룡호_좌초사건.hwp,33.0195,-10.0803,8.4812
좌초_낚시어선_나이키호_좌초사건,좌초,좌초_낚시어선_나이키호_좌초사건.pdf,34.9145,-8.2777,3.5266
좌초_낚시어선_돌핀호_좌초사건,좌초,좌초_낚시어선_돌핀호_좌초사건.pdf,24.5054,6.5199,31.9116
좌초_낚시어선_동바루호_좌초사건,좌초,좌초_낚시어선_동바루호_좌초사건.hwpx,39.0294,-9.4738,1.7754
좌초_낚시어선_동우호_좌초사건,좌초,좌초_낚시어선_동우호_좌초사건.hwpx,1.775,-7.4343,11.6209
좌초_낚시어선_라이트호_좌초사건,좌초,좌초_낚시어선_라이트호_좌초사건.pdf,23.6703,10.0174,30.3795
좌초_낚시어선_레드스카이호_좌초사건,좌초,좌초_낚시어선_레드스카이호_좌초사건.pdf,38.1178,-17.5833,3.3209
좌초_낚시어선_세븐피싱호_좌초사건,좌초,좌초_낚시어선_세븐피싱호_좌초사건.hwp,26.314,2.2517,29.6597
좌초_낚시어선_오션마스터호_좌초사건,좌초,좌초_낚시어선_오션마스터호_좌초사건.hwpx,29.4509,-18.8111,0.4504
좌초_낚시어선_은갈치호_좌초사건,좌초,좌초_낚시어선_은갈치호_좌초사건.hwp,31.9576,-20.1904,5.798
좌초_낚시어선_제주사랑호_좌초사건,좌초,좌초_낚시어선_제주사랑호_좌초사건.hwp,16.4463,-8.3815,-14.6836
좌초_낚시어선_조광호_좌초사건,좌초,좌초_낚시어선_조광호_좌초사건.pdf,30.9028,-10.7111,1.0429
좌초_낚시어선_지귀도피싱호_좌초사건,좌초,좌초_낚시어선_지귀도피싱호_좌초사건.hwp,34.9605,-16.802,7.4675
좌초_낚시어선_진스타호_좌초사건,좌초,좌초_낚시어선_진스타호_좌초사건.hwp,25.9159,-17.7791,1.9669
좌초_낚시어선_짱구피싱호_좌초사건,좌초,좌초_낚시어선_짱구피싱호_좌초사건.pdf,27.9014,4.3898,33.1294
좌초_낚시어선_초이스호_좌초사건,좌초,좌초_낚시어선_초이스호_좌초사건.pdf,28.994,10.2167,31.9059
좌초_낚시어선_테슬란호_좌초사건,좌초,좌초_낚시어선_테슬란호_좌초사건.pdf,26.0541,-16.3735,8.421
좌초_낚시어선_피싱랜드호_좌초사건,좌초,좌초_낚시어선_피싱랜드호_좌초사건.hwpx,32.8155,-19.9384,-4.9144
좌초_낚시어선_한바다호_좌초사건,좌초,좌초_낚시어선_한바다호_좌초사건.hwp,20.0264,-13.3471,9.7747
좌초_모래운반선_505삼일호_좌초사건,좌초,좌초_모래운반선_505삼일호_좌초사건.hwpx,3.216,22.7247,15.4837
좌초_모터보트_라운지_부유물_감김으로_인한_좌초사건,좌초,좌초_모터보트_라운지_부유물_감김으로_인한_좌초사건.hwp,18.5951,34.6438,1.5791
좌초_산적화물선_라이아테아_좌초사건,좌초,좌초_산적화물선_라이아테아_좌초사건.pdf,-20.3671,0.6679,27.3024
좌초_산적화물선_신롱_좌초사건,좌초,좌초_산적화물선_신롱_좌초사건.hwpx,6.7961,-19.9018,-20.6805
좌초_산적화물선_케이씨_하동_좌초사건,좌초,좌초_산적화물선_케이씨_하동_좌초사건.hwpx,-13.1335,-28.9905,-13.5342
좌초_시멘트운반선_한라1호_좌초사건,좌초,좌초_시멘트운반선_한라1호_좌초사건.hwpx,-0.4978,14.6462,10.2299
좌초_액화천연가스운반선_에스엠_골든이글_좌초사건,좌초,좌초_액화천연가스운반선_에스엠_골든이글_좌초사건.hwpx,1.6469,15.6202,25.2926
좌초_어선_2020안성호_좌초사건,좌초,좌초_어선_2020안성호_좌초사건.hwp,14.0777,3.8831,-8.5137
좌초_어선_21길성호_좌초사건,좌초,좌초_어선_21길성호_좌초사건.pdf,-4.0087,20.2402,14.0146
좌초_어선_303우진호_좌초사건,좌초,좌초_어선_303우진호_좌초사건.hwpx,2.1901,-10.1677,-23.4265
좌초_어선_807현진호_좌초사건,좌초,좌초_어선_807현진호_좌초사건.hwp,10.9606,13.1777,8.9423
좌초_어선_9009경진호_좌초사건,좌초,좌초_어선_9009경진호_좌초사건.hwp,12.5591,-3.2863,-0.6463
좌초_어선_경신호_좌초사건,좌초,좌초_어선_경신호_좌초사건.hwp,-15.0732,-35.6297,6.0836
좌초_어선_경인3호_좌초사건,좌초,좌초_어선_경인3호_좌초사건.hwpx,20.2019,-6.9328,0.9362
좌초_어선_금화3호_좌초사건,좌초,좌초_어선_금화3호_좌초사건.hwp,-1.103,9.5335,19.615
좌초_어선_기흥호_좌초사건,좌초,좌초_어선_기흥호_좌초사건.hwp,13.9263,-14.2977,6.7166
좌초_어선_대명호_좌초사건,좌초,좌초_어선_대명호_좌초사건.hwp,35.7516,-6.5097,24.5332
좌초_어선_대창호_좌초사건,좌초,좌초_어선_대창호_좌초사건.hwp,-3.2133,-17.5867,-27.1332
좌초_어선_덕명호_좌초사건,좌초,좌초_어선_덕명호_좌초사건.hwp,13.294,4.7876,5.8023
좌초_어선_동광호_좌초사건,좌초,좌초_어선_동광호_좌초사건.hwpx,18.126,-17.9445,1.8001
좌초_어선_라온호_좌초사건,좌초,좌초_어선_라온호_좌초사건.hwp,13.5152,19.8568,-15.7454
좌초_어선_만경호_좌초사건,좌초,좌초_어선_만경호_좌초사건.hwp,-2.8502,-16.3175,-17.6523
좌초_어선_매일호_좌초사건,좌초,좌초_어선_매일호_좌초사건.hwp,20.4745,-8.7003,5.7042
좌초_어선_방주1호_좌초사건,좌초,좌초_어선_방주1호_좌초사건.hwp,-18.3991,-14.6261,12.2183
좌초_어선_방주호_좌초사건,좌초,좌초_어선_방주호_좌초사건.hwp,9.5515,7.1536,12.2484
좌초_어선_서온호_좌초사건,좌초,좌초_어선_서온호_좌초사건.hwp,17.7035,-9.9786,8.761
좌초_어선_세주호_좌초사건,좌초,좌초_어선_세주호_좌초사건.pdf,4.6541,15.408,14.3804
좌초_어선_어선호_좌초사건,좌초,좌초_어선_어선호_좌초사건.hwp,40.7823,6.6963,15.9709
좌초_어선_정일호_좌초사건,좌초,좌초_어선_정일호_좌초사건.pdf,0.532,19.3253,12.0595
좌초_어선_제102영선호_좌초사건,좌초,좌초_어선_제102영선호_좌초사건.hwpx,11.1787,-0.3442,-2.6683
좌초_어선_제105신광호_좌초사건,좌초,좌초_어선_제105신광호_좌초사건.pdf,12.8269,-16.6774,-6.8345
좌초_어선_제11동일호_좌초사건,좌초,좌초_어선_제11동일호_좌초사건.hwp,24.2532,-25.5234,-17.3074
좌초_어선_제156대화호_촤조사건,좌초,좌초_어선_제156대화호_촤조사건.hwpx,15.0506,31.0304,10.1842
좌초_어선_제2019덕성호_좌초사건,좌초,좌초_어선_제2019덕성호_좌초사건.hwp,12.9413,-6.6723,-1.7122
좌초_어선_제203남해호_좌초사건,좌초,좌초_어선_제203남해호_좌초사건.hwp,16.1523,-10.893,-4.3095
좌초_어선_제26남성호_좌초사건,좌초,좌초_어선_제26남성호_좌초사건.hwp,22.1431,-29.7335,-15.6604
좌초_어선_제3금진호_좌초사건,좌초,좌초_어선_제3금진호_좌초사건.hwpx,29.3373,-0.4039,4.9037
좌초_어선_제5해창호_좌초사건,좌초,좌초_어선_제5해창호_좌초사건.hwp,-1.5008,-11.6602,4.1318
좌초_어선_제66함성호_좌초사건,좌초,좌초_어선_제66함성호_좌초사건.hwpx,13.5031,-5.3364,-6.5598
좌초_어선_제83양진호_좌초사건,좌초,좌초_어선_제83양진호_좌초사건.hwp,-0.692,-16.7602,-21.0349
좌초_어선_제99동명호_좌초사건,좌초,좌초_어선_제99동명호_좌초사건.pdf,18.6912,-4.6999,-6.8496
좌초_어선_지영호_좌초사건,좌초,좌초_어선_지영호_좌초사건.hwp,-1.0036,-10.6164,-21.4495
좌초_어선_창원호_좌초사건,좌초,좌초_어선_창원호_좌초사건.hwp,14.8637,-11.6993,4.3638
좌초_어선_창원호_좌초사건,좌초,좌초_어선_창원호_좌초사건.pdf,17.4094,-1.965,-1.3476
좌초_어선_청룡호_좌초사건,좌초,좌초_어선_청룡호_좌초사건.hwpx,17.9587,22.1829,9.3114
좌초_어선_청운호_좌초사건,좌초,좌초_어선_청운호_좌초사건.hwp,13.2603,-7.691,7.7182
좌초_어선_팔팔호_전복사건,좌초,좌초_어선_팔팔호_전복사건.hwp,-15.4099,-1.5152,-14.1687
좌초_어선_평은77호_좌초사건,좌초,좌초_어선_평은77호_좌초사건.hwp,17.0161,-13.2979,1.1742
좌초_어선_해성호_좌초사건,좌초,좌초_어선_해성호_좌초사건.pdf,4.281,13.5775,7.2598
좌초_어선_해영호_좌초사건,좌초,좌초_어선_해영호_좌초사건.hwpx,-2.3992,-7.3184,-18.6358
좌초_여객선_북도고속페리호_좌초사건,좌초,좌초_여객선_북도고속페리호_좌초사건.pdf,-5.1895,21.0963,1.8816
좌초_여객선_북도고속페리호_좌초사건_1,좌초,좌초_여객선_북도고속페리호_좌초사건_1.pdf,-8.3385,22.9058,2.6755
좌초_예인선_202피닉스호_좌초사건,좌초,좌초_예인선_202피닉스호_좌초사건.pdf,-8.4993,-25.866,-12.9722
좌초_예인선_대인호_좌초사건,좌초,좌초_예인선_대인호_좌초사건.hwpx,41.3613,5.8141,9.8972
좌초_예인선_대인호_좌초사건_1,좌초,좌초_예인선_대인호_좌초사건_1.hwpx,41.3613,5.8141,9.8972
좌초_예인선_동명11호의_피예인부선_에스디2100호_좌초사건,좌초,좌초_예인선_동명11호의_피예인부선_에스디2100호_좌초사건.hwp,1.9435,-2.3045,0.0721
좌초_예인선_성원3호_좌초사건,좌초,좌초_예인선_성원3호_좌초사건.pdf,-14.6469,24.6272,2.3372
좌초_예인선_우국티5호의_피예인부선_금오7호_좌초사건,좌초,좌초_예인선_우국티5호의_피예인부선_금오7호_좌초사건.hwp,-2.6523,-3.6968,5.9487
좌초_예인선_울산705호_좌초사건(약식),좌초,좌초_예인선_울산705호_좌초사건(약식).hwp,-7.4942,-14.5073,20.1124
좌초_예인선_해건티1호의_피예인부선_해건9001호_좌초사건,좌초,좌초_예인선_해건티1호의_피예인부선_해건9001호_좌초사건.hwpx,-22.3346,17.0665,2.8572
좌초_일반화물선_대호제주_좌초사건(약식),좌초,좌초_일반화물선_대호제주_좌초사건(약식).hwp,0.9896,11.0732,27.3824
좌초_일반화물선_오성3호_좌초사건,좌초,좌초_일반화물선_오성3호_좌초사건.hwp,-2.7985,14.7732,15.442
좌초_준설선_조원G-13호_좌초사건,좌초,좌초_준설선_조원G-13호_좌초사건.hwp,-0.6192,20.5373,6.3748
좌초_카페리여객선_섬사랑11호_좌초사건,좌초,좌초_카페리여객선_섬사랑11호_좌초사건.hwp,8.0622,14.8672,6.6242
좌초_카페리여객선_섬사랑6호_좌초사건,좌초,좌초_카페리여객선_섬사랑6호_좌초사건.hwp,21.6012,-1.3161,10.9291
좌초_컨테이너선_써니메이플호_좌초사건,좌초,좌초_컨테이너선_써니메이플호_좌초사건.hwpx,39.874,-12.3666,-14.6584
좌초_통선_산막이1호_좌초사건,좌초,좌초_통선_산막이1호_좌초사건.pdf,8.805,22.598,15.1994
추진축계손상_도선_여수경도골프앤리조트호_추진축계손상사건,추진축계손상,추진축계손상_도선_여수경도골프앤리조트호_추진축계손상사건.hwp,-14.2181,-22.7143,15.7033
추진축계손상_유선_새만금호_추친축계손상사건,추진축계손상,추진축계손상_유선_새만금호_추친축계손상사건.pdf,-2.7088,2.9282,8.424
추진축계손상_이접안용예선_대동11호_추진축계_손상사건,추진축계손상,추진축계손상_이접안용예선_대동11호_추진축계_손상사건.pdf,5.8454,14.6156,38.6694
충돌_군함_마라도함_원양어선_제718오룡호_충돌사건,충돌,충돌_군함_마라도함_원양어선_제718오룡호_충돌사건.hwp,19.104,9.5118,13.2351
