id,category,filename,x,y
인명사상_유류_및_액체화학품산적운반선_아라하나_선원사망사건,인명사상,인명사상_유류_및_액체화학품산적운반선_아라하나_선원사망사건.hwp,-13.8852,24.3457
인명사상_일반화물선_썬_이스턴_도선사_사망사건,인명사상,인명사상_일반화물선_썬_이스턴_도선사_사망사건.hwpx,-4.5341,-19.932
인명사상_일반화물선_제27금진호_줄잡이원부상사건,인명사상,인명사상_일반화물선_제27금진호_줄잡이원부상사건.hwpx,-8.0168,-0.0976
인명사상_일반화물선_제니스로얄호_선원사망사건,인명사상,인명사상_일반화물선_제니스로얄호_선원사망사건.pdf,-4.5082,9.7003
인명사상_일반화물선_통마오6_화물감정사_사망사건,인명사상,인명사상_일반화물선_통마오6_화물감정사_사망사건.hwpx,-5.0189,-19.1702
인명사상_컨테이너선_홍콩_보이저_선원사망사건,인명사상,인명사상_컨테이너선_홍콩_보이저_선원사망사건.pdf,-11.7337,-23.1867
인명사상_통선_백조102호_승객사망사건,인명사상,인명사상_통선_백조102호_승객사망사건.hwp,-10.3298,16.8414
인명사상_통선_제1동양호_승객사망사건,인명사상,인명사상_통선_제1동양호_승객사망사건.hwp,-1.7541,8.5576
인명사상_통선_제3성원호_승객사망사건,인명사상,인명사상_통선_제3성원호_승객사망사건.pdf,-1.852,21.3289
전복_공사작업용부선_동방2005호_전복사건,전복,전복_공사작업용부선_동방2005호_전복사건.hwpx,-6.6936,7.5026
전복_모터보트_마린스포츠호_전복사건,전복,전복_모터보트_마린스포츠호_전복사건.pdf,-11.0795,-7.0856
전복_모터보트_송광2호_전복사건,전복,전복_모터보트_송광2호_전복사건.pdf,-1.9987,-18.9118
전복_모터보트_혜성호_전복사건,전복,전복_모터보트_혜성호_전복사건.pdf,27.8228,0.7824
전복_어선_153해월호_전복사건,전복,전복_어선_153해월호_전복사건.hwpx,-5.809,2.4546
전복_어선_2006만진호_전복사건,전복,전복_어선_2006만진호_전복사건.hwp,-1.9696,-1.4397
전복_어선_2008만선호_전복사건,전복,전복_어선_2008만선호_전복사건.hwpx,-1.214,-1.8392
전복_어선_7대봉산호_전복사건,전복,전복_어선_7대봉산호_전복사건.pdf,-11.5168,-11.5146
전복_어선_85대양호_전복사건,전복,전복_어선_85대양호_전복사건.pdf,-13.6483,-2.3948
전복_어선_대광호_전복사건,전복,전복_어선_대광호_전복사건.hwpx,-15.54,4.7316
전복_어선_동진호_전복사건,전복,전복_어선_동진호_전복사건.pdf,-0.9396,-20.8257
전복_어선_순경7호_전복사건,전복,전복_어선_순경7호_전복사건.pdf,19.6166,-8.7963
전복_어선_영광호_전복사건,전복,전복_어선_영광호_전복사건.hwp,-20.0096,4.1639
전복_어선_제0519복길호_전복사건,전복,전복_어선_제0519복길호_전복사건.hwpx,-13.4738,-3.1446
전복_어선_제102해진호_전복사건,전복,전복_어선_제102해진호_전복사건.hwpx,-10.0705,7.0427
전복_어선_제105동건호_전복사건,전복,전복_어선_제105동건호_전복사건.hwpx,-6.7823,2.927
전복_어선_제136다누리호_전복사건,전복,전복_어선_제136다누리호_전복사건.pdf,-9.9439,4.0947
전복_어선_제1부경호_전복사건,전복,전복_어선_제1부경호_전복사건.hwp,-9.873,8.298
전복_어선_제2014민성호_전복사건,전복,전복_어선_제2014민성호_전복사건.hwp,-7.362,2.6929
전복_어선_제207남양호_전복사건,전복,전복_어선_제207남양호_전복사건.hwp,-6.779,-12.8636
전복_어선_제2해신호_전복사건,전복,전복_어선_제2해신호_전복사건.hwpx,-0.1534,-1.7288
전복_어선_제32명민호_전복사건,전복,전복_어선_제32명민호_전복사건.hwp,-7.8783,3.3008
전복_어선_제7074창진호_전복사건,전복,전복_어선_제7074창진호_전복사건.hwp,-2.2291,-2.4054
전복_어선_제708만복호_전복사건,전복,전복_어선_제708만복호_전복사건.hwp,-2.3481,-2.5379
전복_어선_진곤호_전복사건,전복,전복_어선_진곤호_전복사건.hwp,-8.7553,-12.8398
전복_어선_청보호_전복사건,전복,전복_어선_청보호_전복사건.hwpx,-2.1532,-9.9502
전복_어선_해광호_전복사건,전복,전복_어선_해광호_전복사건.pdf,-7.2788,5.8193
전복_어선_해성호_전복사건,전복,전복_어선_해성호_전복사건.pdf,-6.0031,5.2851
전복_여객선_플라잉카페리호에_의한_어선_대동2호_전복사건,전복,전복_여객선_플라잉카페리호에_의한_어선_대동2호_전복사건.pdf,-12.4814,-7.0962
전복_예인선_101유한_전복사건,전복,전복_예인선_101유한_전복사건.hwp,-0.0358,6.7568
전복_예인선_153강성5호의_피예인부선_강성3500호_전복사건,전복,전복_예인선_153강성5호의_피예인부선_강성3500호_전복사건.hwp,-6.8986,13.5306
전복_예인선_우성호의_피예인부선_연안호_전복사건,전복,전복_예인선_우성호의_피예인부선_연안호_전복사건.hwp,4.6572,5.1014
전복_예인선_웅진티-3600호_전복사건,전복,전복_예인선_웅진티-3600호_전복사건.hwpx,2.9498,-22.3539
전복_예인선_재원1호의_피예인부선_미래9003호_전복사건,전복,전복_예인선_재원1호의_피예인부선_미래9003호_전복사건.pdf,5.5443,5.8373
전복_자동차운반선_골든레이_전도(전복)사건,전복,전복_자동차운반선_골든레이_전도(전복)사건.hwpx,0.6135,7.8834
접촉_기타선(실습선)_세계로_등부표_접촉사건,접촉,접촉_기타선(실습선)_세계로_등부표_접촉사건.hwpx,0.0867,1.8058
접촉_기타선_강남티-3호_양식장접촉사건,접촉,접촉_기타선_강남티-3호_양식장접촉사건.hwp,4.3465,6.0998
접촉_낚시어선_뉴여명호_갯바위_접촉사건,접촉,접촉_낚시어선_뉴여명호_갯바위_접촉사건.hwp,10.0435,-13.7968
접촉_낚시어선_모하비호_거가대교_교각접촉사건,접촉,접촉_낚시어선_모하비호_거가대교_교각접촉사건.hwp,27.1745,4.3792
접촉_낚시어선_세진호_등부표접촉사건,접촉,접촉_낚시어선_세진호_등부표접촉사건.hwp,17.9169,9.4601
접촉_낚시어선_씨엔피대물2호_부두접촉사건,접촉,접촉_낚시어선_씨엔피대물2호_부두접촉사건.hwp,-4.1342,-12.0178
접촉_낚시어선_준성호_해상펜션구조물_접촉사건,접촉,접촉_낚시어선_준성호_해상펜션구조물_접촉사건.hwp,18.7461,18.791
접촉_낚시어선_챌린지피싱호_돌핀접촉사건,접촉,접촉_낚시어선_챌린지피싱호_돌핀접촉사건.pdf,15.0773,-2.2725
접촉_낚시어선_챔프호_신거제대교_교각접촉사건,접촉,접촉_낚시어선_챔프호_신거제대교_교각접촉사건.hwpx,27.318,3.6124
접촉_낚시어선_챔피언호_교각공사시설_접촉사건,접촉,접촉_낚시어선_챔피언호_교각공사시설_접촉사건.pdf,15.6593,-2.8214
접촉_낚시어선_푸른바다호_교각접촉사건,접촉,접촉_낚시어선_푸른바다호_교각접촉사건.pdf,-15.7991,-18.9425
접촉_낚시어선_허리케인호_거가대교_교각접촉사건,접촉,접촉_낚시어선_허리케인호_거가대교_교각접촉사건.hwp,27.4022,4.6428
접촉_산적화물선_엘스_하동항_부두_하역기_접촉사건,접촉,접촉_산적화물선_엘스_하동항_부두_하역기_접촉사건.hwpx,2.7669,9.7242
접촉_산적화물선_윌리엄_올덴도르프_부두접촉사건,접촉,접촉_산적화물선_윌리엄_올덴도르프_부두접촉사건.pdf,-3.9771,-20.9552
접촉_산적화물선_플레차_부두접촉사건(공개용_재결서),접촉,접촉_산적화물선_플레차_부두접촉사건(공개용_재결서).pdf,-3.9106,-21.143
접촉_석유제품운반선_삼진1호_방파제접촉사건,접촉,접촉_석유제품운반선_삼진1호_방파제접촉사건.hwpx,2.4213,0.8247
접촉_석유제품운반선_유성호_양식장_접촉사건,접촉,접촉_석유제품운반선_유성호_양식장_접촉사건.hwp,25.5117,-0.0119
접촉_어선_개척2호_암벽접촉사건,접촉,접촉_어선_개척2호_암벽접촉사건.pdf,10.9933,-11.7213
접촉_어선_광영호_방파제_접촉사건,접촉,접촉_어선_광영호_방파제_접촉사건.hwp,-0.988,-7.4377
접촉_어선_제101평진호_등부표접촉사건,접촉,접촉_어선_제101평진호_등부표접촉사건.hwp,17.9349,9.5531
접촉_어선_제108제일호_문도해상기상탑_접촉사건,접촉,접촉_어선_제108제일호_문도해상기상탑_접촉사건.hwp,5.5264,-14.7262
접촉_어선_제22대양호의_피예인어선_제201윤경호_울돌목_조류발전기지_접ᄎ_80e306e1,접촉,접촉_어선_제22대양호의_피예인어선_제201윤경호_울돌목_조류발전기지_접ᄎ_80e306e1.hwpx,-0.0226,4.4699
접촉_여객선_샹쉐란_부두접촉사건,접촉,접촉_여객선_샹쉐란_부두접촉사건.pdf,-0.5598,12.5156
접촉_예인선_153강성호5호_양식장_접촉사건,접촉,접촉_예인선_153강성호5호_양식장_접촉사건.hwp,-6.7939,15.006
접촉_예인선_303고려호의_피예인부선_5005영빈호_시아해등부표접촉사건,접촉,접촉_예인선_303고려호의_피예인부선_5005영빈호_시아해등부표접촉사건.hwp,7.3866,9.6497
접촉_예인선_광진107호_부두접촉사건,접촉,접촉_예인선_광진107호_부두접촉사건.pdf,3.0566,1.906
접촉_예인선_대승105호의_피예인부선_대승2호_울돌목_조류발전소_접촉사건,접촉,접촉_예인선_대승105호의_피예인부선_대승2호_울돌목_조류발전소_접촉사건.hwpx,-0.3476,4.5283
접촉_예인선_삼양305호의_피예인항만건설작업용기중기부선_아주450호_거_3fa1ee7d,접촉,접촉_예인선_삼양305호의_피예인항만건설작업용기중기부선_아주450호_거_3fa1ee7d.hwp,7.8612,5.678
접촉_예인선_서진호의_피예인부선_광진6001호_울돌목_조류발전기지_접촉_446d4c6c,접촉,접촉_예인선_서진호의_피예인부선_광진6001호_울돌목_조류발전기지_접촉_446d4c6c.hwp,20.8783,-11.6215
접촉_예인선_안진1호_앵커체인_접촉사건,접촉,접촉_예인선_안진1호_앵커체인_접촉사건.hwp,4.2671,8.4547
접촉_예인선_울산705호의_피예인선_울산10001호_송전선접촉사건,접촉,접촉_예인선_울산705호의_피예인선_울산10001호_송전선접촉사건.hwpx,7.1041,9.4557
접촉_예인선_제1태양호의_피예인선_제1영화호_테트라포드_접촉사건,접촉,접촉_예인선_제1태양호의_피예인선_제1영화호_테트라포드_접촉사건.pdf,6.2166,16.81
접촉_예인선_하준티-1호의_피예인부선_와이케이에스비-17_부두접촉사건,접촉,접촉_예인선_하준티-1호의_피예인부선_와이케이에스비-17_부두접촉사건.pdf,4.4587,14.3344
접촉_유람선_해금강2호_선착장_접촉사건,접촉,접촉_유람선_해금강2호_선착장_접촉사건.hwp,13.0728,16.7362
접촉_유선_한강아라_마포대교_접촉사건,접촉,접촉_유선_한강아라_마포대교_접촉사건.pdf,-13.5309,2.9237
접촉_유조선_동아_테미스_부두접촉사건,접촉,접촉_유조선_동아_테미스_부두접촉사건.hwp,1.5103,9.4316
접촉_일반화물선_제25금진호_부두시설접촉사건,접촉,접촉_일반화물선_제25금진호_부두시설접촉사건.hwp,-4.2191,18.7617
접촉_카페리여객선_송림블루오션_부두접촉사건,접촉,접촉_카페리여객선_송림블루오션_부두접촉사건.hwp,5.4581,9.7825
접촉_카페리여객선_슬로아일랜드_등부표_접촉사건,접촉,접촉_카페리여객선_슬로아일랜드_등부표_접촉사건.hwpx,6.214,-13.0923
접촉_카페리여객선_한일골드스텔라_부두접촉사건,접촉,접촉_카페리여객선_한일골드스텔라_부두접촉사건.hwp,-0.8375,-25.9748
접촉_컨테이너선_밀라노브릿지_부산신항_크레인_접촉사건,접촉,접촉_컨테이너선_밀라노브릿지_부산신항_크레인_접촉사건.hwp,-9.6473,13.7659
접촉_컨테이너선_밀라노브릿지_부산신항_크레인_접촉사건_1,접촉,접촉_컨테이너선_밀라노브릿지_부산신항_크레인_접촉사건_1.hwp,-9.6982,13.8156
접촉_컨테이너선_스카이_챌린지_방파제접촉사건,접촉,접촉_컨테이너선_스카이_챌린지_방파제접촉사건.hwp,11.2766,-22.5794
접촉_컨테이너선_스타_익스프레스_부두시설_접촉사건,접촉,접촉_컨테이너선_스타_익스프레스_부두시설_접촉사건.hwp,12.8589,13.2967
접촉_컨테이너선_칭다오_트레이더_부두시설_접촉사건,접촉,접촉_컨테이너선_칭다오_트레이더_부두시설_접촉사건.hwp,0.2726,10.5321
접촉_컨테이너선_케이엠티씨_다롄_부두접촉사건,접촉,접촉_컨테이너선_케이엠티씨_다롄_부두접촉사건.pdf,1.2628,11.6136
접촉_컨테이너운반선_하카타_보이저_기상부이_접촉사건,접촉,접촉_컨테이너운반선_하카타_보이저_기상부이_접촉사건.hwp,4.1425,3.4002
접촉_케미컬운반선_나비그8_스카이_부두접촉사건,접촉,접촉_케미컬운반선_나비그8_스카이_부두접촉사건.hwp,6.5653,12.0746
접촉_화물_및_카페리선_케이에스_헤르메스호_방파제_접촉사건,접촉,접촉_화물_및_카페리선_케이에스_헤르메스호_방파제_접촉사건.hwp,-4.5509,-26.2328
좌초_낚시어선_구룡호_좌초사건,좌초,좌초_낚시어선_구룡호_좌초사건.hwp,16.9576,-13.5631
좌초_낚시어선_나이키호_좌초사건,좌초,좌초_낚시어선_나이키호_좌초사건.pdf,17.7526,-15.264
좌초_낚시어선_돌핀호_좌초사건,좌초,좌초_낚시어선_돌핀호_좌초사건.pdf,27.46,-0.2451
좌초_낚시어선_동바루호_좌초사건,좌초,좌초_낚시어선_동바루호_좌초사건.hwpx,18.0897,-16.5351
좌초_낚시어선_동우호_좌초사건,좌초,좌초_낚시어선_동우호_좌초사건.hwpx,12.3322,3.7671
좌초_낚시어선_라이트호_좌초사건,좌초,좌초_낚시어선_라이트호_좌초사건.pdf,27.3172,0.3491
좌초_낚시어선_레드스카이호_좌초사건,좌초,좌초_낚시어선_레드스카이호_좌초사건.pdf,15.9552,-20.2757
좌초_낚시어선_세븐피싱호_좌초사건,좌초,좌초_낚시어선_세븐피싱호_좌초사건.hwp,26.8828,-1.4556
좌초_낚시어선_오션마스터호_좌초사건,좌초,좌초_낚시어선_오션마스터호_좌초사건.hwpx,12.4888,-17.7262
좌초_낚시어선_은갈치호_좌초사건,좌초,좌초_낚시어선_은갈치호_좌초사건.hwp,15.0935,-18.3715
좌초_낚시어선_제주사랑호_좌초사건,좌초,좌초_낚시어선_제주사랑호_좌초사건.hwp,5.5591,-20.766
좌초_낚시어선_조광호_좌초사건,좌초,좌초_낚시어선_조광호_좌초사건.pdf,16.6566,-14.9889
좌초_낚시어선_지귀도피싱호_좌초사건,좌초,좌초_낚시어선_지귀도피싱호_좌초사건.hwp,16.5974,-18.9925
좌초_낚시어선_진스타호_좌초사건,좌초,좌초_낚시어선_진스타호_좌초사건.hwp,12.4519,-16.7987
좌초_낚시어선_짱구피싱호_좌초사건,좌초,좌초_낚시어선_짱구피싱호_좌초사건.pdf,27.4807,-0.9495
좌초_낚시어선_초이스호_좌초사건,좌초,좌초_낚시어선_초이스호_좌초사건.pdf,28.7667,-0.7299
좌초_낚시어선_테슬란호_좌초사건,좌초,좌초_낚시어선_테슬란호_좌초사건.pdf,14.2587,-14.4903
좌초_낚시어선_피싱랜드호_좌초사건,좌초,좌초_낚시어선_피싱랜드호_좌초사건.hwpx,12.4021,-19.9989
좌초_낚시어선_한바다호_좌초사건,좌초,좌초_낚시어선_한바다호_좌초사건.hwp,14.5191,-12.3819
좌초_모래운반선_505삼일호_좌초사건,좌초,좌초_모래운반선_505삼일호_좌초사건.hwpx,0.4836,-22.8806
좌초_모터보트_라운지_부유물_감김으로_인한_좌초사건,좌초,좌초_모터보트_라운지_부유물_감김으로_인한_좌초사건.hwp,-4.7101,-0.7216
좌초_산적화물선_라이아테아_좌초사건,좌초,좌초_산적화물선_라이아테아_좌초사건.pdf,10.5156,12.8399
좌초_산적화물선_신롱_좌초사건,좌초,좌초_산적화물선_신롱_좌초사건.hwpx,1.2951,-21.734
좌초_산적화물선_케이씨_하동_좌초사건,좌초,좌초_산적화물선_케이씨_하동_좌초사건.hwpx,-11.9479,-23.5909
좌초_시멘트운반선_한라1호_좌초사건,좌초,좌초_시멘트운반선_한라1호_좌초사건.hwpx,8.1424,8.0614
좌초_액화천연가스운반선_에스엠_골든이글_좌초사건,좌초,좌초_액화천연가스운반선_에스엠_골든이글_좌초사건.hwpx,15.9505,8.3842
좌초_어선_2020안성호_좌초사건,좌초,좌초_어선_2020안성호_좌초사건.hwp,-5.4522,-8.926
좌초_어선_21길성호_좌초사건,좌초,좌초_어선_21길성호_좌초사건.pdf,9.7237,7.7155
좌초_어선_303우진호_좌초사건,좌초,좌초_어선_303우진호_좌초사건.hwpx,-6.7201,-9.8275
좌초_어선_807현진호_좌초사건,좌초,좌초_어선_807현진호_좌초사건.hwp,18.8079,-10.104
좌초_어선_9009경진호_좌초사건,좌초,좌초_어선_9009경진호_좌초사건.hwp,8.9094,-11.5114
좌초_어선_경신호_좌초사건,좌초,좌초_어선_경신호_좌초사건.hwp,-0.098,23.23
좌초_어선_경인3호_좌초사건,좌초,좌초_어선_경인3호_좌초사건.hwpx,11.251,-12.9324
좌초_어선_금화3호_좌초사건,좌초,좌초_어선_금화3호_좌초사건.hwp,9.276,3.5334
좌초_어선_기흥호_좌초사건,좌초,좌초_어선_기흥호_좌초사건.hwp,13.1764,-9.9013
좌초_어선_대명호_좌초사건,좌초,좌초_어선_대명호_좌초사건.hwp,27.2494,-6.4032
좌초_어선_대창호_좌초사건,좌초,좌초_어선_대창호_좌초사건.hwp,-8.1985,-14.1266
좌초_어선_덕명호_좌초사건,좌초,좌초_어선_덕명호_좌초사건.hwp,12.1906,-10.6784
좌초_어선_동광호_좌초사건,좌초,좌초_어선_동광호_좌초사건.hwpx,12.4575,-12.8062
좌초_어선_라온호_좌초사건,좌초,좌초_어선_라온호_좌초사건.hwp,-16.0736,-1.6751
좌초_어선_만경호_좌초사건,좌초,좌초_어선_만경호_좌초사건.hwp,-7.1986,-12.7261
좌초_어선_매일호_좌초사건,좌초,좌초_어선_매일호_좌초사건.hwp,15.078,-10.8461
좌초_어선_방주1호_좌초사건,좌초,좌초_어선_방주1호_좌초사건.hwp,-1.3838,4.5571
좌초_어선_방주호_좌초사건,좌초,좌초_어선_방주호_좌초사건.hwp,13.8963,-0.3124
좌초_어선_서온호_좌초사건,좌초,좌초_어선_서온호_좌초사건.hwp,14.0936,-10.822
좌초_어선_세주호_좌초사건,좌초,좌초_어선_세주호_좌초사건.pdf,14.8016,-8.4496
좌초_어선_어선호_좌초사건,좌초,좌초_어선_어선호_좌초사건.hwp,26.5469,12.821
좌초_어선_정일호_좌초사건,좌초,좌초_어선_정일호_좌초사건.pdf,9.2943,8.7195
좌초_어선_제102영선호_좌초사건,좌초,좌초_어선_제102영선호_좌초사건.hwpx,9.1645,-11.0238
좌초_어선_제105신광호_좌초사건,좌초,좌초_어선_제105신광호_좌초사건.pdf,1.2329,-10.4255
좌초_어선_제11동일호_좌초사건,좌초,좌초_어선_제11동일호_좌초사건.hwp,0.176,-13.4886
좌초_어선_제156대화호_촤조사건,좌초,좌초_어선_제156대화호_촤조사건.hwpx,-2.1774,-3.9964
좌초_어선_제2019덕성호_좌초사건,좌초,좌초_어선_제2019덕성호_좌초사건.hwp,8.4805,-11.54
좌초_어선_제203남해호_좌초사건,좌초,좌초_어선_제203남해호_좌초사건.hwp,9.1667,-15.683
좌초_어선_제26남성호_좌초사건,좌초,좌초_어선_제26남성호_좌초사건.hwp,0.5871,-12.6527
좌초_어선_제3금진호_좌초사건,좌초,좌초_어선_제3금진호_좌초사건.hwpx,20.2901,-14.3936
좌초_어선_제5해창호_좌초사건,좌초,좌초_어선_제5해창호_좌초사건.hwp,3.4839,0.0876
좌초_어선_제66함성호_좌초사건,좌초,좌초_어선_제66함성호_좌초사건.hwpx,7.9432,-12.5997
좌초_어선_제83양진호_좌초사건,좌초,좌초_어선_제83양진호_좌초사건.hwp,-7.8669,-12.7363
좌초_어선_제99동명호_좌초사건,좌초,좌초_어선_제99동명호_좌초사건.pdf,8.3825,-13.6504
좌초_어선_지영호_좌초사건,좌초,좌초_어선_지영호_좌초사건.hwp,-7.6017,-10.2371
좌초_어선_창원호_좌초사건,좌초,좌초_어선_창원호_좌초사건.hwp,13.0287,-10.4601
좌초_어선_창원호_좌초사건,좌초,좌초_어선_창원호_좌초사건.pdf,9.2617,-12.3595
좌초_어선_청룡호_좌초사건,좌초,좌초_어선_청룡호_좌초사건.hwpx,7.4385,-15.5738
좌초_어선_청운호_좌초사건,좌초,좌초_어선_청운호_좌초사건.hwp,13.85,-11.5147
좌초_어선_팔팔호_전복사건,좌초,좌초_어선_팔팔호_전복사건.hwp,-12.3748,-10.9784
좌초_어선_평은77호_좌초사건,좌초,좌초_어선_평은77호_좌초사건.hwp,12.5229,-11.6405
좌초_어선_해성호_좌초사건,좌초,좌초_어선_해성호_좌초사건.pdf,15.271,-3.9069
좌초_어선_해영호_좌초사건,좌초,좌초_어선_해영호_좌초사건.hwpx,-8.6339,-10.1154
좌초_여객선_북도고속페리호_좌초사건,좌초,좌초_여객선_북도고속페리호_좌초사건.pdf,1.1408,14.6734
좌초_여객선_북도고속페리호_좌초사건_1,좌초,좌초_여객선_북도고속페리호_좌초사건_1.pdf,0.9741,14.5292
좌초_예인선_202피닉스호_좌초사건,좌초,좌초_예인선_202피닉스호_좌초사건.pdf,-11.5831,-22.2874
좌초_예인선_대인호_좌초사건,좌초,좌초_예인선_대인호_좌초사건.hwpx,27.694,13.6962
좌초_예인선_대인호_좌초사건_1,좌초,좌초_예인선_대인호_좌초사건_1.hwpx,27.694,13.6962
좌초_예인선_동명11호의_피예인부선_에스디2100호_좌초사건,좌초,좌초_예인선_동명11호의_피예인부선_에스디2100호_좌초사건.hwp,3.9744,-3.8966
좌초_예인선_성원3호_좌초사건,좌초,좌초_예인선_성원3호_좌초사건.pdf,-2.5968,15.2013
좌초_예인선_우국티5호의_피예인부선_금오7호_좌초사건,좌초,좌초_예인선_우국티5호의_피예인부선_금오7호_좌초사건.hwp,0.2056,6.284
좌초_예인선_울산705호_좌초사건(약식),좌초,좌초_예인선_울산705호_좌초사건(약식).hwp,7.6453,14.4365
좌초_예인선_해건티1호의_피예인부선_해건9001호_좌초사건,좌초,좌초_예인선_해건티1호의_피예인부선_해건9001호_좌초사건.hwpx,-4.7603,14.9037
좌초_일반화물선_대호제주_좌초사건(약식),좌초,좌초_일반화물선_대호제주_좌초사건(약식).hwp,17.1562,8.6076
좌초_일반화물선_오성3호_좌초사건,좌초,좌초_일반화물선_오성3호_좌초사건.hwp,9.0683,6.881
좌초_준설선_조원G-13호_좌초사건,좌초,좌초_준설선_조원G-13호_좌초사건.hwp,3.1315,15.1131
좌초_카페리여객선_섬사랑11호_좌초사건,좌초,좌초_카페리여객선_섬사랑11호_좌초사건.hwp,18.5411,-9.595
좌초_카페리여객선_섬사랑6호_좌초사건,좌초,좌초_카페리여객선_섬사랑6호_좌초사건.hwp,19.4547,-5.4738
좌초_컨테이너선_써니메이플호_좌초사건,좌초,좌초_컨테이너선_써니메이플호_좌초사건.hwpx,10.5445,-24.7221
좌초_통선_산막이1호_좌초사건,좌초,좌초_통선_산막이1호_좌초사건.pdf,23.2863,-13.2038
추진축계손상_도선_여수경도골프앤리조트호_추진축계손상사건,추진축계손상,추진축계손상_도선_여수경도골프앤리조트호_추진축계손상사건.hwp,3.4643,22.463
추진축계손상_유선_새만금호_추친축계손상사건,추진축계손상,추진축계손상_유선_새만금호_추친축계손상사건.pdf,3.5042,12.1922
추진축계손상_이접안용예선_대동11호_추진축계_손상사건,추진축계손상,추진축계손상_이접안용예선_대동11호_추진축계_손상사건.pdf,12.0547,8.7403
충돌_군함_마라도함_원양어선_제718오룡호_충돌사건,충돌,충돌_군함_마라도함_원양어선_제718오룡호_충돌사건.hwp,20.4898,-3.5664
충돌_군함_박동진함&어선_제808서창호_충돌사건,충돌,충돌_군함_박동진함&어선_제808서창호_충돌사건.hwp,16.8113,-8.4119
충돌_군함_서울함_도선선_태창6호_충돌사건,충돌,충돌_군함_서울함_도선선_태창6호_충돌사건.hwp,1.7098,-1.9737
"충돌_급수선_대명11호,_어선_대진호_충돌사건",충돌,"충돌_급수선_대명11호,_어선_대진호_충돌사건.hwp",17.755,-9.8894
충돌_기타선_두루미호_·_어선_제3만성호_충돌사건,충돌,충돌_기타선_두루미호_·_어선_제3만성호_충돌사건.hwp,4.4958,-6.6339
"충돌_기타선_코롤2호,_일반화물선_엠엠러너_충돌사건",충돌,"충돌_기타선_코롤2호,_일반화물선_엠엠러너_충돌사건.hwpx",5.8294,11.5523
"충돌_낚시어선_500형빈호,_모터보트_킹스마린호_충돌사건",충돌,"충돌_낚시어선_500형빈호,_모터보트_킹스마린호_충돌사건.hwp",14.8489,3.5919
"충돌_낚시어선_금강호,_부선_창신2002호_충돌사건",충돌,"충돌_낚시어선_금강호,_부선_창신2002호_충돌사건.hwpx",8.5181,4.6742
충돌_낚시어선_금성피싱호&어선_수진호_충돌사건,충돌,충돌_낚시어선_금성피싱호&어선_수진호_충돌사건.hwp,13.4421,-16.9421
충돌_낚시어선_기림호·어선_성화호_충돌사건,충돌,충돌_낚시어선_기림호·어선_성화호_충돌사건.hwp,11.6154,-4.7444
"충돌_낚시어선_나라2호,_무등록선박_충돌사건",충돌,"충돌_낚시어선_나라2호,_무등록선박_충돌사건.hwpx",16.7319,-6.5913
충돌_낚시어선_나라2호_무등록_선박_충돌사건,충돌,충돌_낚시어선_나라2호_무등록_선박_충돌사건.hwpx,16.731,-6.5913
"충돌_낚시어선_뉴청해호,_낚시어선_이프로1호_충돌사건",충돌,"충돌_낚시어선_뉴청해호,_낚시어선_이프로1호_충돌사건.hwpx",13.6946,-20.418
충돌_낚시어선_뉴해랑호-고무보트_딱따구리2호_충돌사건,충돌,충돌_낚시어선_뉴해랑호-고무보트_딱따구리2호_충돌사건.pdf,20.477,-18.6647
충돌_낚시어선_대복호_낚시어선_덕성호_충돌사건,충돌,충돌_낚시어선_대복호_낚시어선_덕성호_충돌사건.hwp,4.4995,-6.5612
"충돌_낚시어선_라온호,_낚시어선_대양1호_충돌사건",충돌,"충돌_낚시어선_라온호,_낚시어선_대양1호_충돌사건.hwp",24.7522,6.6267
충돌_낚시어선_라온호_낚시어선_대양1호_충돌사건,충돌,충돌_낚시어선_라온호_낚시어선_대양1호_충돌사건.hwp,24.9835,6.0581
"충돌_낚시어선_레전드호,_어선_진양호_충돌사건",충돌,"충돌_낚시어선_레전드호,_어선_진양호_충돌사건.pdf",12.6112,-7.3621
"충돌_낚시어선_마스터1호,_모터보트_청해호_충돌사건",충돌,"충돌_낚시어선_마스터1호,_모터보트_청해호_충돌사건.hwp",10.0318,-17.8382
충돌_낚시어선_만물호·낚시어선_수덕호_충돌사건,충돌,충돌_낚시어선_만물호·낚시어선_수덕호_충돌사건.hwp,14.977,-15.8425
충돌_낚시어선_명진2호_어선_상진호_충돌사건,충돌,충돌_낚시어선_명진2호_어선_상진호_충돌사건.hwpx,12.4519,-17.3594
충돌_낚시어선_몬스터호&어선_정운호_충돌사건,충돌,충돌_낚시어선_몬스터호&어선_정운호_충돌사건.hwp,6.4081,-7.3702
충돌_낚시어선_배짱호-낚시어선_챌린지피싱호_충돌사건,충돌,충돌_낚시어선_배짱호-낚시어선_챌린지피싱호_충돌사건.pdf,22.5121,-16.7108
충돌_낚시어선_베스트2호_어선_어양호_충돌사건,충돌,충돌_낚시어선_베스트2호_어선_어양호_충돌사건.hwp,24.0387,9.0779
"충돌_낚시어선_블랙이글호,_모터보트_성진호_충돌사건",충돌,"충돌_낚시어선_블랙이글호,_모터보트_성진호_충돌사건.hwpx",14.7222,-18.3936
충돌_낚시어선_스마트2호.부선_제103백석호_충돌사건,충돌,충돌_낚시어선_스마트2호.부선_제103백석호_충돌사건.pdf,12.987,-4.9997
